x,y,cat,,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14
274070,798617,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247939,831010,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209922,850026,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300726,862728,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222727,770963,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239505,885057,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291561,845450,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221122,832810,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194258,914691,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228928,855040,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264627,808661,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225916,843329,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240221,843932,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276600,823311,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204854,810013,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278326,829095,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246047,846189,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251032,876118,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285258,848668,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260943,889692,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245928,867228,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221002,870506,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292872,896822,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261896,897475,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269723,849664,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243941,843256,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249370,872804,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237120,856814,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257472,849587,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253703,834676,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238080,830689,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225991,869734,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231781,799444,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296892,901182,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234604,822462,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241473,860854,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219864,842635,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235901,856563,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207217,878249,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256949,820470,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204597,863162,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325275,866433,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239344,814789,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187894,871219,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259973,862559,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189752,865463,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245707,844466,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188480,870646,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305915,854818,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242443,851797,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227138,824372,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229970,878786,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281971,825246,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241166,845204,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225846,874086,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284077,905181,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258975,837353,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241972,840749,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245602,857160,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227363,836593,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257926,936947,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237689,839510,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267799,847911,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207552,772091,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201567,881003,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265125,820661,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273165,852766,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290210,818593,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256487,868899,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271395,862063,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251958,886571,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249253,856047,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268289,878265,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295375,861990,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256316,818886,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246470,842932,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314666,849163,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298979,774144,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192885,887667,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227819,900986,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250003,859517,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249857,844975,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218369,851387,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252586,806474,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283017,850861,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228095,843338,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266980,825990,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241381,844402,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294053,878220,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253339,750941,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241413,845029,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294326,807584,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257856,846423,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248210,886338,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216846,737568,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244743,830888,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277055,860813,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279923,805957,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235041,823732,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238524,842928,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246453,883061,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260590,827955,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274554,845338,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245254,907991,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299821,866288,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261120,804153,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246729,879602,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240308,844341,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220620,819091,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268926,813783,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234219,845270,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188424,849785,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240171,843940,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163766,859386,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191257,802651,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224852,934148,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261093,844962,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228711,848090,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183478,851724,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201080,823689,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118590,857150,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264798,767716,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313609,860065,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232246,844226,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237757,834092,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222682,806314,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243331,844022,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197362,870337,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229857,843917,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244257,776516,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224083,852922,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309399,838744,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271205,817620,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242247,864253,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235337,831592,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232357,810798,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252199,828023,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267049,950249,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245678,821691,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241138,844374,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246182,840370,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264175,824349,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266977,887963,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274685,883097,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244260,847060,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256073,917590,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258416,835432,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241687,844256,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282603,846165,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228032,893055,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226949,889283,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264274,813041,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139601,914203,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229131,842806,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236274,861302,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261819,863523,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200005,825237,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310591,841778,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244049,817710,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235022,911236,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256512,837094,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236495,861569,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256889,880721,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258528,856273,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233284,860085,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257480,849037,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269354,811847,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222445,891438,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222356,840843,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236207,886769,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174371,864697,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159683,838958,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237750,837381,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241545,838673,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256082,831969,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246468,838071,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205919,844377,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266111,813259,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244246,847589,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244899,812192,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219316,898830,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251866,864044,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238308,790723,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209264,836661,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242519,845811,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351883,890475,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278929,842054,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244027,850132,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248570,843156,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224681,858432,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210276,824826,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220884,916718,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240846,841609,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257093,801567,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236749,813868,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332237,911313,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288954,846991,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238084,844799,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236431,844100,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299772,828655,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241633,846949,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230107,858332,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256216,903741,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258135,880184,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232331,872896,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183583,787453,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264293,890923,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213208,833959,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224288,931476,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261622,869706,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297183,841456,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241849,815141,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308616,811021,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220931,876605,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289719,866638,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233931,838374,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224694,848663,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240645,855514,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229567,855332,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247613,815836,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239387,847822,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257788,880587,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245532,846331,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224241,828996,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227582,856861,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244618,845420,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213775,841758,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243511,830743,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244799,841688,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216061,848623,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294492,832336,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248931,844960,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267478,894783,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228715,837572,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269483,848608,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248276,844455,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236987,881080,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223732,826580,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230149,886583,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265299,859533,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181803,799487,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247210,859012,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261633,773355,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262370,891499,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250394,847577,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222019,839774,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238328,770068,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208941,860169,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238714,858826,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241005,825301,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270742,847836,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238492,833394,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312726,853829,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286663,846902,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261796,819395,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253890,807676,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242415,844335,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134134,842630,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163956,833732,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250359,849451,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295357,842293,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218942,848326,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205466,778884,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253899,862843,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244966,841126,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208494,850615,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221126,837878,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271093,861412,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216543,842952,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255185,825960,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251070,877802,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264565,859237,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228611,836717,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228517,837056,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198583,860431,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215976,836025,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254411,848090,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168036,807011,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292194,906490,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243951,865415,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260922,785987,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245740,814541,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317675,838127,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274505,864723,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230049,865536,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235084,818866,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172690,847721,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221706,875060,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236740,853169,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298800,824277,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265246,889333,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219498,851932,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247484,846372,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288675,919879,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229280,813483,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282622,879222,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307300,836132,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238260,882489,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219049,825171,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219321,848396,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240028,849354,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212009,864463,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246857,852483,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245118,811283,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247855,794626,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253655,821946,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241475,850889,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210162,860529,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204922,854068,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225567,853078,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245258,799882,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257134,845851,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187314,815820,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294275,174786,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329428,66056,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325938,164475,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253129,154296,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319838,170383,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240213,118409,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283784,178305,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376613,159699,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338717,181582,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304283,183656,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314519,146787,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270899,175377,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291228,101272,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291170,110147,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321522,163852,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202627,179376,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307913,91419,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311093,169734,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321775,164846,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294832,124284,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295537,91032,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383044,180418,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338570,192256,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337894,175289,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359796,165920,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316263,163806,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320972,170417,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277860,111893,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367806,123963,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359352,162962,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350964,149159,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332201,181702,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287966,150135,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346942,152780,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232784,169847,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292492,99170,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334529,166765,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363208,238649,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196795,190277,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353333,113156,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373191,88470,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333789,151168,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339732,163158,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
